"Country Name,""Country Code"",""Indicator Name"",""Indicator Code"",""1960"",""1961"",""1962"",""1963"",""1964"",""1965"",""1966"",""1967"",""1968"",""1969"",""1970"",""1971"",""1972"",""1973"",""1974"",""1975"",""1976"",""1977"",""1978"",""1979"",""1980"",""1981"",""1982"",""1983"",""1984"",""1985"",""1986"",""1987"",""1988"",""1989"",""1990"",""1991"",""1992"",""1993"",""1994"",""1995"",""1996"",""1997"",""1998"",""1999"",""2000"",""2001"",""2002"",""2003"",""2004"",""2005"",""2006"",""2007"",""2008"",""2009"",""2010"",""2011"",""2012"",""2013"",""2014"",""2015"",""2016"",""2017"",""2018"",""2019"","
"Greece,""GRC"",""Gross national expenditure (% of GDP)"",""NE.DAB.TOTL.ZS"",""103.86562371864"",""104.943692536133"",""107.180043506832"",""107.553888846181"",""111.630157289112"",""112.51103644742"",""108.381735431711"",""108.03754190984"",""110.145306007773"",""111.294374809259"",""110.620250886464"",""110.512100349318"",""111.135369856586"",""113.525960520543"",""109.87893352633"",""109.545463249314"",""109.609087597574"",""108.713777256716"",""107.648229703579"",""106.651655414926"",""106.691905209488"",""103.740653529752"",""108.387342426777"",""109.107715188242"",""108.293189757936"",""109.533161871022"",""108.24810018676"",""105.596310195788"",""107.429106495841"",""109.557837460376"",""111.61545508678"",""111.436551355712"",""109.603248301546"",""109.333461898918"",""107.261596746839"",""108.257313816478"",""108.922318997944"",""106.82969826338"",""109.675113498783"",""108.865440728511"",""110.978915783156"",""110.562480757475"",""110.123287304365"",""111.100805406376"",""108.482212446377"",""108.276403265463"",""110.502221015409"",""112.48383465337"",""112.606577439958"",""109.779473149215"",""108.624687689032"",""106.773791134053"",""104.449778612501"",""102.81228543495"",""102.403372334673"",""99.9486194038427"",""100.713035775831"",""101.019762251338"",""100.261237657211"","""","
"United States,""USA"",""Gross national expenditure (% of GDP)"",""NE.DAB.TOTL.ZS"","""","""","""","""","""","""","""","""","""","""",""99.6321635176646"",""99.9467742627806"",""100.263620798837"",""99.711655029971"",""100.052742513637"",""99.0518154150029"",""100.087060401022"",""101.109314611308"",""101.078712824763"",""100.858056113155"",""100.456933749156"",""100.390359714653"",""100.597346303849"",""101.42106384138"",""102.54425077391"",""102.627761047011"",""102.879467799917"",""102.981742312132"",""102.089072762821"",""101.537512540813"",""101.305586449028"",""100.464654118158"",""100.53278002775"",""100.950257918609"",""101.269178053243"",""101.1749207991"",""101.193788474892"",""101.188783323264"",""101.795355321179"",""102.656439811772"",""103.65819253084"",""103.477006340655"",""103.889764500606"",""104.39097061781"",""105.068688240496"",""105.53201406445"",""105.580479702952"",""104.971176146952"",""104.914678031465"",""102.743801042707"",""103.427831280732"",""103.728228227491"",""103.510350021759"",""102.923963179201"",""102.928757501452"",""102.883357130416"",""102.815274847209"",""103.127291917203"",""103.281163715338"","""","
"Portugal,""PRT"",""Gross national expenditure (% of GDP)"",""NE.DAB.TOTL.ZS"","""","""","""","""","""","""","""","""","""","""",""105.450439568086"",""105.503194479625"",""103.975980322353"",""106.645512298787"",""113.8942571086"",""108.871198187497"",""110.970596943165"",""113.61353510724"",""111.150645720077"",""109.59150844313"",""113.727912286794"",""118.196105607853"",""117.466784022503"",""111.521229743824"",""106.394209187283"",""102.470293350942"",""101.301320632029"",""104.569702976757"",""108.018576847971"",""105.786360307345"",""106.657657367575"",""107.360014247344"",""107.558163809001"",""107.144345526274"",""107.021968850072"",""106.375008414435"",""107.112875287922"",""107.996662007275"",""109.167644402284"",""110.350380367833"",""111.043756798544"",""110.217302950059"",""108.161534951782"",""106.404563692582"",""107.870490556524"",""108.776169468545"",""107.832244236001"",""107.557748439124"",""109.553584765387"",""106.905208090619"",""107.644677605902"",""104.189820799681"",""100.494809224597"",""98.9014246739833"",""99.8503718710051"",""99.260662932312"",""98.8525823536815"",""98.9906077254175"",""99.9132955788573"","""","
"Mexico,""MEX"",""Gross national expenditure (% of GDP)"",""NE.DAB.TOTL.ZS"",""101.230736196319"",""100.153728813559"",""99.8768421052632"",""99.593679245283"",""100.011235059761"",""99.6825641025641"",""99.1823684210526"",""99.9840963855422"",""100.333678474114"",""99.5249753694581"",""101.965540540541"",""101.08112244898"",""100.721327433628"",""101.037062228654"",""102.1292"",""102.730163636364"",""101.375098468271"",""99.9173120605733"",""100.585823705605"",""101.246355932203"",""96.8905508224642"",""97.1463794187532"",""89.3852562676381"",""86.1937753028808"",""87.8576945969186"",""89.6957754236703"",""92.44397948734"",""89.2570639547812"",""99.4421788002868"",""100.777248522836"",""101.668141198021"",""103.338453039413"",""105.164376701075"",""101.521275888627"",""103.022958574352"",""95.7431198959127"",""96.5644901556477"",""97.5534027064909"",""98.9074735086831"",""99.0340010477458"",""100.411650610619"",""99.6161201198373"",""100.745465806282"",""102.356795634091"",""100.304581047414"",""101.27592615098"",""100.430857858977"",""100.689724888517"",""101.76900069597"",""100.634429709574"",""99.9138325302911"",""99.8649863778775"",""100.557851953837"",""101.153570718947"",""99.9723273672263"",""101.1705369205"",""101.342013437668"",""99.8675148757109"",""99.1824917830942"","""","
"Japan,""JPN"",""Gross national expenditure (% of GDP)"",""NE.DAB.TOTL.ZS"","""","""","""","""","""","""","""","""","""","""",""98.8917073426344"",""97.3418499096529"",""97.7735308921487"",""100.272188631207"",""101.232360722876"",""100.278292075884"",""99.3726544185067"",""98.4648209290506"",""98.3059526226204"",""100.960126273088"",""100.973602765124"",""99.3867143893908"",""99.4518405277052"",""98.4654452582577"",""97.5540747378294"",""96.8096953423278"",""96.3264190020802"",""97.2315540437807"",""98.0364108043514"",""98.6486326172197"",""99.2231847507267"",""98.5017978839604"",""97.9456659229121"",""97.858148038224"",""98.0971520186817"",""98.7359077319953"",""99.566361719483"",""98.9430348642918"",""98.1830422964142"",""98.4454205681574"",""98.5706826958493"",""99.3399107083106"",""98.6491886798523"",""98.3045424656971"",""97.9783110356273"",""98.4906115396709"",""98.5859770266344"",""98.1072741505266"",""99.5509641825664"",""99.4490511766064"",""98.5394937463263"",""100.543010550286"",""101.546618576313"",""102.316726009767"",""102.465166693911"",""100.419088466118"",""99.0098629368208"",""99.0651265340835"",""99.7450402068096"","""","
"Finland,""FIN"",""Gross national expenditure (% of GDP)"",""NE.DAB.TOTL.ZS"","""","""","""","""","""","""","""","""","""","""",""100.353896001997"",""100.530121645098"",""98.5399552952167"",""98.4547692069601"",""103.048577308545"",""105.904866401429"",""100.488848270071"",""100.161244769751"",""96.2216118406535"",""98.1159657285067"",""100.840835487417"",""98.5446712375548"",""99.8995397518866"",""99.7654548500586"",""97.9573512906846"",""98.7174864795261"",""98.1465235353229"",""99.2645755803651"",""99.5138354860993"",""101.682364857785"",""101.065315141987"",""101.182982542952"",""99.3571748720247"",""95.7565221449573"",""94.7139913387475"",""93.2003368882485"",""93.9451230861162"",""93.1619843511692"",""92.6780882182048"",""91.5093447634656"",""91.4022075314053"",""90.6553364493736"",""90.9331519469849"",""92.9772189602567"",""93.4340316708449"",""95.6529659293083"",""95.1352539373153"",""94.8939445774889"",""96.133631894577"",""97.6857939883464"",""98.399090053842"",""100.567682501843"",""101.530066604655"",""101.054223501255"",""100.949747942213"",""100.478450802776"",""101.247448088135"",""99.9273645282016"",""100.331836231569"","""","
"Spain,""ESP"",""Gross national expenditure (% of GDP)"",""NE.DAB.TOTL.ZS"","""","""","""","""","""","""","""","""","""","""",""101.911976196992"",""99.9923780832021"",""100.701023666388"",""101.780320590715"",""105.984274359961"",""104.946726622536"",""105.515120071611"",""103.026996575572"",""100.136999135309"",""100.620864196894"",""103.305121782398"",""103.055186145596"",""102.785865584797"",""101.737943779763"",""98.9539594721637"",""99.1748889940584"",""99.1033969664594"",""101.044838036305"",""102.301630427294"",""104.407288140224"",""104.426410070388"",""104.221115846788"",""103.849475090478"",""101.710793103623"",""101.08780097806"",""101.12117554083"",""100.180497666613"",""99.8266790944175"",""100.457559717478"",""101.933448935159"",""102.955617881272"",""102.273917143252"",""101.991189403804"",""102.205876853812"",""103.700213046448"",""104.803759501465"",""105.694529812527"",""105.778126130247"",""104.735471695052"",""100.871485977576"",""101.024881864513"",""99.7232466254231"",""97.934824881025"",""96.0711443546712"",""96.9004745397507"",""96.9596043021929"",""96.012443438914"",""96.4207946101054"",""97.286375814865"","""","
"China,""CHN"",""Gross national expenditure (% of GDP)"",""NE.DAB.TOTL.ZS"",""102.550846881165"",""103.034975249533"",""100.137669936328"",""102.507410077706"",""97.2106946050752"",""93.4659746251442"",""96.4208185524435"",""94.8277783970572"",""97.5460122699387"",""94.0424013861992"",""96.7057068912576"",""96.7438642191379"",""95.4160789844852"",""96.3210216965387"",""97.1001167026205"",""97.0455667050502"",""99.0296459880881"",""97.1046153846154"",""99.0983638219378"",""99.9443346472644"",""100.052410012144"",""100.087678307646"",""99.2901850627165"",""100.115789335381"",""100.908605140349"",""104.930555806713"",""103.399032434162"",""100.893603626311"",""101.995619514463"",""102.127057420542"",""98.3247230328633"",""97.7325043547275"",""99.5002109427763"",""102.540632355136"",""99.0770989948705"",""98.6966812523163"",""98.3703811885916"",""95.9352472977252"",""96.0813884591485"",""97.4856762401593"",""97.9195087905412"",""98.2522424649786"",""97.9300905567055"",""98.492044664789"",""97.9401641352669"",""95.5489971462938"",""93.2160617760696"",""91.9227481620913"",""92.6277465730352"",""96.0772516855241"",""96.0040272357058"",""97.214638266349"",""97.72974513634"",""98.2203876562829"",""98.4015592238406"",""98.4124224609322"",""98.5118609177516"",""97.6061045309175"",""97.4093242379426"","""","
"Austria,""AUT"",""Gross national expenditure (% of GDP)"",""NE.DAB.TOTL.ZS"","""","""","""","""","""","""","""","""","""","""",""100.325047141051"",""100.594568387559"",""100.777576620423"",""101.009570570427"",""101.755525726935"",""100.576131702664"",""102.810193593075"",""104.699990897023"",""100.311231266318"",""102.636060689986"",""102.768911536394"",""102.34944077539"",""100.576390506554"",""100.257630916983"",""99.9388598681239"",""100.716667429263"",""99.4151940815357"",""99.5938847527988"",""100.390389801815"",""100.603879088759"",""100.544864996627"",""100.443764243026"",""100.777561544327"",""100.57028181851"",""101.221609200886"",""101.291379957109"",""101.411448219161"",""100.576774222811"",""99.9627902921268"",""99.593084307143"",""99.013396035551"",""98.24809042128"",""96.0212621576833"",""97.4717640794461"",""96.8143406517546"",""96.9812460516092"",""96.0838676229896"",""95.3448360800664"",""95.564867480607"",""96.9410994888906"",""96.60231018507"",""97.4167817963035"",""97.2976124753117"",""97.3021967199551"",""96.7308394182768"",""96.2500482543851"",""96.1631734881621"",""96.4741536204964"",""96.1951424163846"","""","
"Australia,""AUS"",""Gross national expenditure (% of GDP)"",""NE.DAB.TOTL.ZS"",""100.434048709911"",""102.552997492592"",""99.5383402769958"",""100.947719225161"",""99.509873226825"",""102.49578997366"",""103.244619681288"",""101.794267187385"",""103.452531971063"",""101.877331376506"",""100.347344712491"",""100.558118767674"",""99.5391601474688"",""97.5294992662874"",""98.629546057871"",""99.5868349307176"",""100.193430569239"",""101.233424235485"",""101.60600081968"",""101.981667467766"",""100.329556697887"",""102.60611796874"",""103.759950801189"",""103.131261333178"",""101.86570311841"",""102.249629743118"",""103.924838610513"",""103.203970487351"",""101.479823396832"",""101.548168725903"",""101.40743583712"",""99.6605368680605"",""100.365258971688"",""100.811926295135"",""100.366929536217"",""101.967781918325"",""100.453943240984"",""99.7251891350661"",""100.879276717956"",""102.446862890859"",""102.159692297919"",""99.9137669381306"",""100.008087471976"",""102.105847982421"",""102.714046634357"",""102.740871081159"",""101.81628413436"",""101.64422189357"",""102.547156108868"",""99.788278333049"",""101.02950251727"",""99.033757770245"",""100.248623169172"",""101.296030025249"",""100.427580339437"",""101.524682060395"",""102.275467058145"",""99.3835431188114"",""99.582891863256"","""","
"Greece,""GRC"",""General government final consumption expenditure (annual % growth)"",""NE.CON.GOVT.KD.ZG"","""",""4.39858627294242"",""6.67230676493746"",""4.17317089185185"",""9.33357091581406"",""8.96419353579843"",""6.26484731432373"",""8.46832558224004"",""1.34411350571875"",""7.67040153690547"",""5.90089618975477"",""4.94148007714618"",""5.66615360003418"",""6.60598736678595"",""12.2827013737787"",""11.9350722566562"",""5.13267451639533"",""6.52549853879275"",""3.50317584232123"",""5.84614036547802"",""0.20339858904363"",""6.81763509661685"",""-2.04668609957886"",""3.59791087547092"",""2.68134229807522"",""3.83677537434033"",""-1.09425520712564"",""0.222622324453695"",""-5.4998552052444"",""5.40000004655346"",""0.599999974178502"",""-1.50000008780987"",""-2.9999999897138"",""2.60000029550731"",""-1.1000000651143"",""5.60221362927629"",""5.26819866686768"",""-3.16703226812267"",""2.5925247910471"",""3.57026198213603"",""3.63334748729083"",""4.76437938312608"",""2.72132939279082"",""2.98888907082519"",""4.07959093929409"",""4.09626767252611"",""6.80166149717765"",""5.39465744620109"",""-2.3320122250592"",""2.02356570195832"",""-4.16788590974532"",""-7.02073634827904"",""-5.99996866448271"",""-6.44950773950865"",""-1.36196203630041"",""1.57417142719498"",""-0.707729025335155"",""-0.410703037431716"",""-2.51049790659967"","""","
"United States,""USA"",""General government final consumption expenditure (annual % growth)"",""NE.CON.GOVT.KD.ZG"","""","""","""","""","""","""","""","""","""","""","""",""0.0848147474925725"",""0.362414222581478"",""-0.856463391549113"",""2.15996010859803"",""2.44051524113316"",""0.0013113945457377"",""1.77619246527847"",""1.77891006641021"",""0.765281358865948"",""1.49813884389116"",""1.60193924251895"",""2.33013191952909"",""3.02474308708662"",""1.49913842884024"",""4.8087292742548"",""4.58852241891299"",""1.95754733688591"",""1.98510323235313"",""3.07529756870602"",""2.74364654965127"",""1.74458726633617"",""0.650199746544502"",""-0.0553640723164506"",""0.516573880755629"",""0.271220935729332"",""0.449847080114196"",""1.83775173552586"",""1.87261621569894"",""2.7372574999976"",""1.53600830331015"",""3.50593964295329"",""3.84223675342854"",""1.83892815131705"",""1.54374308937335"",""0.838771837976452"",""1.22146958272667"",""1.59956869390643"",""2.37181389248697"",""4.13738975770683"",""0.109780463165606"",""-3.01836796757324"",""-1.45847376148636"",""-1.89639897590058"",""-0.777509396012249"",""1.82105488945423"",""1.8002353143532"",""0.580209459078063"",""1.65351046175499"","""","
"Portugal,""PRT"",""General government final consumption expenditure (annual % growth)"",""NE.CON.GOVT.KD.ZG"","""","""","""","""","""","""","""","""","""","""","""",""6.41559705317569"",""8.61259094545044"",""7.79988376720047"",""17.3153229663609"",""6.61979892929064"",""7.00003476580949"",""11.7984081973183"",""4.44709110819375"",""6.39934428010314"",""7.99400068859859"",""5.49925464674858"",""3.72667499432944"",""3.78913356352967"",""0.220385595773948"",""6.42812287351602"",""7.16329665483619"",""3.82455851630345"",""8.59585036209292"",""6.44140649386142"",""4.16964349306579"",""9.61973236083577"",""-0.944437285229654"",""-0.226938635286672"",""4.31590724727148"",""0.988107320126332"",""2.87267205605646"",""2.31050088015164"",""6.69577376026341"",""3.46530907577231"",""4.31346087436417"",""3.68480895294164"",""2.64913396970738"",""1.81918672543023"",""2.78361574186978"",""2.80076538441224"",""-0.338753933066201"",""0.580275880136909"",""0.680601143310028"",""2.54494122513165"",""-1.41204283687327"",""-3.69311942715852"",""-3.55661949616331"",""-2.09232235624243"",""-0.61216940976405"",""0.833903564626155"",""0.807570729524969"",""0.195090803237051"",""0.866055778860968"","""","
